Origin Postcode,Destination Postcode,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude
TA18 7LE,TA1 9ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88505,-2.79609,50.88505,-2.79609
TA18 7LF,TA20 4DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88545,-2.79598,50.88545,-2.79598
TA18 7LG,TA4 1PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88533,-2.79528,50.88533,-2.79528
TA18 7LH,TA12 6AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88545,-2.79521,50.88545,-2.79521
TA18 7LJ,TA24 5BU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.891253,-2.818681599057891,50.891253,-2.818681599057891
TA18 7LL,TA2 8HT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7LN,TA18 7QX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8851935,-2.7956327,50.8851935,-2.7956327
TA18 7LP,TA23 0AY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8849,-2.7952499,50.8849,-2.7952499
TA18 7LQ,TA20 1BZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88468,-2.7956599,50.88468,-2.7956599
TA18 7LR,TA4 2BX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7LS,TA8 2PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7LT,TA20 1JB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7LU,TA6 6NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8843804,-2.7947173,50.8843804,-2.7947173
TA18 7LW,TA19 9HF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88502,-2.79477,50.88502,-2.79477
TA18 7LX,TA5 2RQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88366,-2.79514,50.88366,-2.79514
TA18 7LY,TA11 6RY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8855099,-2.79473,50.8855099,-2.79473
TA18 7LZ,TA2 7HJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8834852,-2.7932833,50.8834852,-2.7932833
TA18 7ND,TA4 1NW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89513,-2.79582,50.89513,-2.79582
TA18 7NE,TA17 8TQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89393,-2.79328,50.89393,-2.79328
TA18 7NF,TA20 3LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89557,-2.79291,50.89557,-2.79291
TA18 7NG,TA20 1LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7NH,TA23 0LL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.90325,-2.7841,50.90325,-2.7841
TA18 7NJ,TA20 2AU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89594,-2.79187,50.89594,-2.79187
TA18 7NL,TA16 5NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89296,-2.7946,50.89296,-2.7946
TA18 7NN,TA9 3GW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89201,-2.79507,50.89201,-2.79507
TA18 7NP,TA9 3HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88794,-2.78439,50.88794,-2.78439
TA18 7NQ,TA5 1FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9043599,-2.78771,50.9043599,-2.78771
TA18 7NR,TA22 9ZW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89526,-2.7704399,50.89526,-2.7704399
TA18 7NS,TA10 9PJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88886,-2.78296,50.88886,-2.78296
TA18 7NT,TA1 9ZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8883835,-2.7864187,50.8883835,-2.7864187
TA18 7NU,TA8 9AB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89059,-2.77413,50.89059,-2.77413
TA18 7NW,TA24 6SQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88947,-2.79473,50.88947,-2.79473
TA18 7NX,TA13 5EL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89755,-2.77257,50.89755,-2.77257
TA18 7NY,TA19 9DN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89749,-2.76958,50.89749,-2.76958
TA18 7NZ,TA2 6LJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89486,-2.76232,50.89486,-2.76232
TA18 7PA,TA21 9FJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89463,-2.75472,50.89463,-2.75472
TA18 7PB,TA12 6FX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89341,-2.75073,50.89341,-2.75073
TA18 7PD,TA1 9AN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89408,-2.75002,50.89408,-2.75002
TA18 7PE,TA24 5RX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89354,-2.74674,50.89354,-2.74674
TA18 7PF,TA20 2TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89532,-2.74381,50.89532,-2.74381
TA18 7PG,TA6 7LW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8939,-2.73538,50.8939,-2.73538
TA18 7PH,TA4 1FX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9016,-2.76507,50.9016,-2.76507
TA18 7PJ,TA16 5QN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.90177,-2.7509199,50.90177,-2.7509199
TA18 7PL,TA20 2QH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.90867,-2.75327,50.90867,-2.75327
TA18 7PN,TA1 3ZT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91549,-2.75164,50.91549,-2.75164
TA18 7PP,TA8 2AF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9224,-2.75528,50.9224,-2.75528
TA18 7PQ,TA1 4TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89076,-2.75036,50.89076,-2.75036
TA18 7PR,TA4 4SB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.92468,-2.75698,50.92468,-2.75698
TA18 7PS,TA24 6GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.92256,-2.75665,50.92256,-2.75665
TA18 7PT,TA19 0JE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91993,-2.75711,50.91993,-2.75711
TA18 7PU,TA19 0NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.918633,-2.759262,50.918633,-2.759262
TA18 7PW,TA24 6UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.92262,-2.7527,50.92262,-2.7527
TA18 7PX,TA6 6HX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9173,-2.7615,50.9173,-2.7615
TA18 7PY,TA1 9NT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91635,-2.76137,50.91635,-2.76137
TA18 7PZ,TA10 9HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9175899,-2.75902,50.9175899,-2.75902
TA18 7QA,TA14 6SX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91678,-2.75855,50.91678,-2.75855
TA18 7QB,TA7 9HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91491,-2.75847,50.91491,-2.75847
TA18 7QD,TA7 0RJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91546,-2.76055,50.91546,-2.76055
TA18 7QE,TA24 5QS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91616,-2.76332,50.91616,-2.76332
TA18 7QF,TA1 1ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9163,-2.76649,50.9163,-2.76649
TA18 7QG,TA24 7LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9178799,-2.77228,50.9178799,-2.77228
TA18 7QH,TA1 2QH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91593,-2.75984,50.91593,-2.75984
TA18 7QJ,TA1 9HX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91693,-2.7597999,50.91693,-2.7597999
TA18 7QL,TA6 5QX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89379,-2.7606799,50.89379,-2.7606799
TA18 7QN,TA20 1ZX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7QQ,TA20 1GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88591,-2.7700999,50.88591,-2.7700999
TA18 7QT,TA6 3BQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89354,-2.75528,50.89354,-2.75528
TA18 7QU,TA20 1QZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89327,-2.75761,50.89327,-2.75761
TA18 7QW,TA21 8FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88926,-2.78648,50.88926,-2.78648
TA18 7QX,TA21 8SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89374,-2.75787,50.89374,-2.75787
TA18 7QY,TA2 8NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89355,-2.7601,50.89355,-2.7601
TA18 7QZ,TA20 2AX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89334,-2.75902,50.89334,-2.75902
TA18 7RA,TA4 2YS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89384,-2.75343,50.89384,-2.75343
TA18 7RB,TA6 5PJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89436,-2.75228,50.89436,-2.75228
TA18 7RD,TA9 4QD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89439,-2.75186,50.89439,-2.75186
TA18 7RE,TA2 7BF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89501,-2.75359,50.89501,-2.75359
TA18 7RF,TA7 0LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89475,-2.75141,50.89475,-2.75141
TA18 7RG,TA4 3TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89523,-2.75114,50.89523,-2.75114
TA18 7RH,TA20 3HX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89568,-2.75064,50.89568,-2.75064
TA18 7RJ,TA1 2UJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89656,-2.75222,50.89656,-2.75222
TA18 7RL,TA6 4ZQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89823,-2.75259,50.89823,-2.75259
TA18 7RN,TA1 9PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89858,-2.75313,50.89858,-2.75313
TA18 7RP,TA4 2ZQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8994799,-2.75251,50.8994799,-2.75251
TA18 7RQ,TA1 3ER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8950265,-2.750528,50.8950265,-2.750528
TA18 7RS,TA18 7YL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.90012,-2.75316,50.90012,-2.75316
TA18 7RT,TA20 4NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8958299,-2.75111,50.8958299,-2.75111
TA18 7RW,TA2 6FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89947,-2.75197,50.89947,-2.75197
TA18 7RY,TA1 3FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.87269,-2.76757,50.87269,-2.76757
TA18 7RZ,TA9 3FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.87379,-2.76838,50.87379,-2.76838
TA18 7SA,TA1 5NX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.87257,-2.7667799,50.87257,-2.7667799
TA18 7SB,TA24 8LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.87243,-2.76297,50.87243,-2.76297
TA18 7SD,TA21 0DU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.87926,-2.75204,50.87926,-2.75204
TA18 7SE,TA1 4DP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8812,-2.74833,50.8812,-2.74833
TA18 7SF,TA6 9AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7SG,TA18 8ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88225,-2.74799,50.88225,-2.74799
TA18 7SH,TA1 1NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88062,-2.7472599,50.88062,-2.7472599
TA18 7SJ,TA3 6YE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8826899,-2.74944,50.8826899,-2.74944
TA18 7SL,TA4 2JL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8840753,-2.7582924,50.8840753,-2.7582924
TA18 7SN,TA2 8BL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88544,-2.76128,50.88544,-2.76128
TA18 7SP,TA18 7BJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88453,-2.74654,50.88453,-2.74654
TA18 7SQ,TA11 6ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.87812,-2.74727,50.87812,-2.74727
TA18 7SR,TA19 9WP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8861,-2.74706,50.8861,-2.74706
TA18 7SS,TA11 7BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8863,-2.74738,50.8863,-2.74738
TA18 7ST,TA4 2AX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88443,-2.74845,50.88443,-2.74845
TA18 7SU,TA4 3AX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88534,-2.74806,50.88534,-2.74806
TA18 7SW,TA7 0DW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88335,-2.74677,50.88335,-2.74677
TA18 7SX,TA7 9EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88854,-2.7492,50.88854,-2.7492
TA18 7SY,TA13 5BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88374,-2.74755,50.88374,-2.74755
TA18 7SZ,TA9 3PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7TA,TA3 5BQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.86641,-2.7327499,50.86641,-2.7327499
TA18 7TB,TA1 9HG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.87301,-2.7296299,50.87301,-2.7296299
TA18 7TD,TA24 6LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.87292,-2.71052,50.87292,-2.71052
TA18 7TE,TA24 5QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88059,-2.71988,50.88059,-2.71988
TA18 7TF,TA20 4EL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88646,-2.71688,50.88646,-2.71688
TA18 7TG,TA21 9BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89314,-2.71794,50.89314,-2.71794
TA18 7TH,TA24 6PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8889799,-2.76265,50.8889799,-2.76265
TA18 7TL,TA1 5DZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88631,-2.81539,50.88631,-2.81539
TA18 7TN,TA21 8YU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88893,-2.81164,50.88893,-2.81164
TA18 7TP,TA3 5NU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89519,-2.80566,50.89519,-2.80566
TA18 7TQ,TA20 1EH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89831,-2.80732,50.89831,-2.80732
TA18 7TR,TA1 4AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.90031,-2.80755,50.90031,-2.80755
TA18 7TS,TA4 4SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89871,-2.80326,50.89871,-2.80326
TA18 7TT,TA1 3FH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.90124,-2.8142299,50.90124,-2.8142299
TA18 7TU,TA6 3AU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89273435,-2.81936175,50.89273435,-2.81936175
TA18 7TW,TA6 3NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88927,-2.80334,50.88927,-2.80334
TA18 7WZ,TA1 9GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7XN,TA7 8NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7XQ,TA22 9YB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7XZ,TA9 3JW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YA,TA4 3JJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88299,-2.78595,50.88299,-2.78595
TA18 7YB,TA7 8DH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YD,TA24 7TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YE,TA24 5PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YF,TA21 8FD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YG,TA21 8RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YH,TA9 4BH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YJ,TA5 1QY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YL,TA6 6PJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YN,TA24 5XB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YP,TA1 9JL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YQ,TA16 5NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YR,TA5 2GQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YS,TA4 2TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YT,TA20 4JN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YU,TA20 3PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YW,TA20 2GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YX,TA8 1LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YY,TA19 9EW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7YZ,TA3 7SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7ZD,TA1 3AF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.891253,-2.818681599057891,50.891253,-2.818681599057891
TA18 7ZE,TA2 6SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.891253,-2.818681599057891,50.891253,-2.818681599057891
TA18 7ZN,TA14 6TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.891253,-2.818681599057891,50.891253,-2.818681599057891
TA18 7ZQ,TA21 8RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 7ZX,TA6 6UU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA18 8AA,TA20 2BF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88161,-2.79059,50.88161,-2.79059
TA18 8AB,TA8 2ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88221,-2.7916,50.88221,-2.7916
TA18 8AD,TA3 6LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88079,-2.7878,50.88079,-2.7878
TA18 8AE,TA1 3JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8795417,-2.7840712,50.8795417,-2.7840712
